wormbaseID	publicID	sequenceID	OscAmplitude	PeakPhase	Class
WBGene00020973	NA	W03B1.3	1.271042671	176.1179188	Osc
WBGene00020976	oac-51	W03B1.7	1.012498752	165.7128234	Osc
WBGene00020977	oac-52	W03B1.8	1.45952609	130.0508449	Osc
WBGene00020983	NA	W03D2.9	1.054735517	2.114945407	Osc
WBGene00020989	NA	W03D8.8	1.246192724	249.2817532	Osc
WBGene00020992	NA	W03F8.2	0.674028535	24.76646463	Osc
WBGene00020995	NA	W03F8.6	3.114988218	77.99524276	Osc
WBGene00021002	NA	W03F9.4	1.48111947	39.47204055	Osc
WBGene00021008	NA	W03F11.5	1.684082568	214.0859477	Osc
WBGene00021048	NA	W05H9.1	0.536806885	84.82053346	Osc
WBGene00021052	NA	W06A11.1	1.493267432	305.6160588	Osc
WBGene00021060	dct-11	W06B11.3	0.583496587	16.71312684	Osc
WBGene00021066	NA	W06H8.2	0.796125031	185.1936788	Osc
WBGene00021070	NA	W07B8.1	0.85967383	225.7671681	Osc
WBGene00021071	NA	W07B8.3	1.481661638	85.1218693	Osc
WBGene00021075	NA	W07E6.3	2.026556734	86.52448157	Osc
WBGene00021082	NA	W08E12.1	0.713936069	252.820894	Osc
WBGene00021083	NA	W08E12.2	3.207468464	44.93429697	Osc
WBGene00021084	NA	W08E12.3	3.287649471	43.35564307	Osc
WBGene00021087	NA	W08E12.6	3.222183729	30.32050669	Osc
WBGene00021089	NA	W08E12.8	0.784267588	300.096156	Osc
WBGene00021094	NA	W08F4.5	0.83073974	94.2158173	Osc
WBGene00021095	mlt-8	W08F4.6	2.048377306	291.034427	Osc
WBGene00021105	NA	W09B6.5	0.68117412	133.6773906	Osc
WBGene00021121	NA	W09G12.7	0.801070759	189.4285192	Osc
WBGene00021123	NA	W09G12.9	0.708894631	315.7006447	Osc
WBGene00021124	NA	W10C4.1	0.772316629	27.3607864	Osc
WBGene00021127	NA	W10C8.4	1.89030487	133.2984544	Osc
WBGene00021155	NA	Y4C6B.1	0.656746312	1.520736019	Osc
WBGene00021156	NA	Y4C6B.2	2.198781513	70.12189001	Osc
WBGene00021157	NA	Y4C6B.3	0.808284074	87.29143945	Osc
WBGene00021158	NA	Y4C6B.4	0.708906763	277.5778293	Osc
WBGene00021159	NA	Y4C6B.5	0.545400693	232.9391032	Osc
WBGene00021160	NA	Y4C6B.6	0.940860569	29.69326062	Osc
WBGene00021171	NA	Y8A9A.2	1.257347821	117.0287047	Osc
WBGene00021176	NA	Y9C9A.1	0.638938816	232.5377844	Osc
WBGene00021178	NA	Y9C9A.8	1.303906521	93.02058006	Osc
WBGene00021195	NA	Y17G9A.2	1.544745489	140.605975	Osc
WBGene00021212	NA	Y18H1A.8	1.229796976	330.6020205	Osc
WBGene00021213	NA	Y18H1A.9	2.231847731	331.1570771	Osc
WBGene00021215	NA	Y18H1A.11	1.541550886	27.14645911	Osc
WBGene00021245	NA	Y22D7AL.6	1.193598855	140.3481157	Osc
WBGene00021247	NA	Y22D7AL.9	1.900267165	204.2437826	Osc
WBGene00021249	NA	Y22D7AL.11	1.030601877	242.7624132	Osc
WBGene00021252	NA	Y22D7AL.14	1.926443363	344.3164356	Osc
WBGene00021262	fbxa-74	Y22D7AR.9	1.586288874	90.93080421	Osc
WBGene00021279	NA	Y23H5B.8	1.690039491	250.0048629	Osc
WBGene00021298	NA	Y27F2A.6	0.607564567	314.0503885	Osc
WBGene00021309	NA	Y32G9B.1	2.431685446	341.6330865	Osc
WBGene00021326	NA	Y34B4A.10	2.811621032	317.2163456	Osc
WBGene00021335	spp-23	Y34D9A.11	1.452155734	230.227595	Osc
WBGene00021337	NA	Y34F4.2	0.975026723	333.811067	Osc
WBGene00021339	NA	Y34F4.4	1.118826249	104.0080104	Osc
WBGene00021343	cutl-23	Y37B11A.1	1.823666614	72.05805833	Osc
WBGene00021348	moag-4	Y37E3.4	0.514694529	303.9310128	Osc
WBGene00021354	fpn-1.1	Y37E3.16	0.591992601	312.9433532	Osc
WBGene00021372	ugt-45	Y37E11AR.5	0.864452481	147.6485556	Osc
WBGene00021375	NA	Y37E11B.2	0.534279745	208.8576243	Osc
WBGene00021379	NA	Y37E11B.7	1.752650462	52.19050117	Osc
WBGene00021381	NA	Y37E11B.10	0.551385117	79.79821043	Osc
WBGene00021389	NA	Y38A10A.2	3.150558257	294.0933602	Osc
WBGene00021395	pnc-1	Y38C1AA.3	0.790896274	157.1287391	Osc
WBGene00021396	cutl-24	Y38C1AA.5	0.985694936	113.2917166	Osc
WBGene00021397	NA	Y38C1AA.6	0.843931371	59.4973632	Osc
WBGene00021400	NA	Y38C1AA.9	2.186285732	117.9164974	Osc
WBGene00021415	nsy-4	Y38F2AL.1	0.662870317	148.9172995	Osc
WBGene00021434	NA	Y39A3A.3	0.870428602	110.9430368	Osc
WBGene00021435	NA	Y39A3A.4	1.634961115	100.4209595	Osc
WBGene00021436	NA	Y39A3B.1	2.573416866	335.0662018	Osc
WBGene00021445	NA	Y39A3CR.5	1.527366858	348.8714228	Osc
WBGene00021446	hlh-33	Y39A3CR.6	1.574592982	355.6943123	Osc
WBGene00021452	NA	Y39F10A.1	0.565547742	166.6485364	Osc
WBGene00021464	ugt-31	Y39G10AR.6	1.675374344	145.8395878	Osc
WBGene00021468	epg-2	Y39G10AR.10	1.259524012	48.13571075	Osc
WBGene00021469	NA	Y39G10AR.11	0.516666343	63.8720973	Osc
WBGene00021478	NA	Y39H10A.1	0.571144545	124.0043634	Osc
WBGene00021480	NA	Y39H10A.4	1.378074905	250.7049742	Osc
WBGene00021481	NA	Y39H10A.5	0.934808191	245.8062892	Osc
WBGene00021487	NA	Y40B10A.2	0.600048173	106.0226954	Osc
WBGene00021492	NA	Y40B10A.7	0.559670805	168.8731554	Osc
WBGene00021495	NA	Y40C5A.1	0.880033336	95.473705	Osc
WBGene00021500	NA	Y40C7B.4	0.859855622	107.3173307	Osc
WBGene00021504	NA	Y41D4A.1	1.487112113	314.9389679	Osc
WBGene00021520	NA	Y41D4B.18	1.135640375	105.3866683	Osc
WBGene00021526	NA	Y41G9A.2	2.257478464	222.0631641	Osc
WBGene00021529	NA	Y41G9A.5	2.18328264	180.1672979	Osc
WBGene00021531	NA	Y42G9A.1	0.672416124	45.06120475	Osc
WBGene00021533	NA	Y42G9A.3	0.744139848	204.9622148	Osc
WBGene00021543	NA	Y43B11AR.1	0.515294409	142.7807176	Osc
WBGene00021546	NA	Y43H11AL.2	0.581835297	271.3956983	Osc
WBGene00021547	NA	Y44E3A.1	0.738587362	320.2926326	Osc
WBGene00021556	NA	Y45G5AM.3	0.993410616	124.5445387	Osc
WBGene00021565	NA	Y45G12C.1	0.581171646	61.29824698	Osc
WBGene00021576	fbxc-51	Y46B2A.1	1.44754553	83.79997744	Osc
WBGene00021597	spsb-1	Y46E12BL.4	0.972468337	47.39845614	Osc
WBGene00021602	clec-205	Y46H3B.1	0.952684293	203.9070399	Osc
WBGene00021603	clec-204	Y46H3B.2	1.363695783	189.6879419	Osc
WBGene00021624	NA	Y47D7A.12	2.564252423	148.8214991	Osc
WBGene00021625	NA	Y47D7A.13	3.495221691	31.79906018	Osc
WBGene00021628	NA	Y47D9A.1	0.570727125	298.0328596	Osc
WBGene00021629	scpl-3	Y47D9A.2	1.140450324	60.465278	Osc
WBGene00021635	NA	Y47G6A.5	0.673552679	87.49063355	Osc
WBGene00021637	NA	Y47G6A.7	0.536128052	184.3646419	Osc
WBGene00021645	NA	Y47G6A.19	1.91919276	34.01160911	Osc
WBGene00021646	NA	Y47G6A.21	0.686023136	121.789437	Osc
WBGene00021648	mis-12	Y47G6A.24	0.529481645	294.7115616	Osc
WBGene00021653	NA	Y47G6A.30	1.160296274	17.12528078	Osc
WBGene00021674	NA	Y48G1BM.9	0.72221191	323.3435944	Osc
WBGene00021675	NA	Y48G1BR.1	0.707594242	323.3619831	Osc
WBGene00021690	NA	Y48G8AL.12	3.710256179	358.0941582	Osc
WBGene00021709	ugt-29	Y49C4A.8	1.78415797	112.3266452	Osc
WBGene00021731	NA	Y49G5A.1	1.080778078	236.6773208	Osc
WBGene00021732	NA	Y49G5B.1	0.504804388	38.45039158	Osc
WBGene00021740	NA	Y50D4B.1	1.6255614	91.19054056	Osc
WBGene00021741	NA	Y50D4B.2	0.883416276	107.0602779	Osc
WBGene00021742	NA	Y50D4B.3	1.052856885	169.9958668	Osc
WBGene00021743	NA	Y50D4B.4	1.44279071	181.1141815	Osc
WBGene00021745	NA	Y50D4B.6	1.984376342	121.7990667	Osc
WBGene00021772	math-45	Y51H7BM.1	1.000598945	228.1999578	Osc
WBGene00021778	NA	Y51H7BR.7	0.852116853	128.3125688	Osc
WBGene00021808	NA	Y53G8AM.8	0.674631184	122.8207913	Osc
WBGene00021834	mab-31	Y54E10A.16	0.51970501	146.9437609	Osc
WBGene00021835	NA	Y54E10A.17	1.095433291	128.9368885	Osc
WBGene00021850	NA	Y54F10AM.6	2.004948876	242.5261063	Osc
WBGene00021859	fbxa-39	Y54F10BM.4	0.901617774	163.9479651	Osc
WBGene00021870	NA	Y54G2A.4	1.567719883	284.7094031	Osc
WBGene00021873	clec-82	Y54G2A.8	0.627762968	291.3510307	Osc
WBGene00021874	clec-81	Y54G2A.9	0.97959783	316.3318654	Osc
WBGene00021876	NA	Y54G2A.11	1.195265359	61.29193049	Osc
WBGene00021883	NA	Y54G2A.18	0.571587616	168.397142	Osc
WBGene00021915	NA	Y55D5A.1	0.815443712	184.1590966	Osc
WBGene00021917	NA	Y55D5A.3	0.713825218	228.7744463	Osc
WBGene00021918	NA	Y55D5A.4	0.543299517	342.0192326	Osc
WBGene00021919	cutl-25	Y55D5A.6	1.578392401	204.7555657	Osc
WBGene00021927	NA	Y55F3AM.10	0.541014458	35.78769102	Osc
WBGene00021931	NA	Y55F3AM.14	2.699633293	248.6111435	Osc
WBGene00021939	NA	Y55F3BR.2	1.824783944	261.1431608	Osc
WBGene00021941	lgc-33	Y55F3BR.4	0.691767924	48.93124406	Osc
WBGene00021943	NA	Y55F3BR.6	0.621066312	137.5460339	Osc
WBGene00021950	cutl-26	Y55F3C.7	0.539042052	54.09620468	Osc
WBGene00021963	lipl-6	Y57E12B.3	2.034295748	216.8843882	Osc
WBGene00021975	NA	Y58A7A.1	1.949864257	3.219270953	Osc
WBGene00021976	NA	Y58A7A.2	2.207390969	209.4047789	Osc
WBGene00021977	NA	Y58A7A.3	2.718577819	95.81431233	Osc
WBGene00021978	NA	Y58A7A.4	2.502126978	102.7072475	Osc
WBGene00021979	NA	Y58A7A.5	3.111924474	99.07120577	Osc
WBGene00021984	NA	Y59C2A.1	0.99379729	67.05790481	Osc
WBGene00021994	NA	Y59E9AL.4	2.469654262	108.9219852	Osc
WBGene00022004	NA	Y59H11AL.1	0.715161898	160.5865858	Osc
WBGene00022012	NA	Y59H11AR.4	1.142811964	308.585266	Osc
WBGene00022018	NA	Y61A9LA.7	2.297234037	313.7040478	Osc
WBGene00022024	NA	Y64H9A.2	3.006431445	261.8552522	Osc
WBGene00022026	NA	Y65B4A.2	1.407765677	6.680027766	Osc
WBGene00022033	NA	Y65B4BL.1	1.220321164	235.3508294	Osc
WBGene00022038	NA	Y65B4BL.6	3.001327325	358.6968393	Osc
WBGene00022040	NA	Y65B4BR.1	1.388309614	126.5118663	Osc
WBGene00022078	NA	Y69A2AR.7	0.661410867	91.98520696	Osc
WBGene00022103	cdh-12	Y71D11A.1	3.14500456	248.8453775	Osc
WBGene00022104	NA	Y71D11A.3	0.956794829	253.2844656	Osc
WBGene00022122	trap-1	Y71F9AM.6	0.537431381	299.8643467	Osc
WBGene00022125	NA	Y71F9B.1	0.794364687	138.889081	Osc
WBGene00022130	NA	Y71F9B.9	1.441703452	334.6554521	Osc
WBGene00022131	NA	Y71F9B.13	1.468551857	116.837031	Osc
WBGene00022140	NA	Y71G12A.4	0.62464465	315.8131688	Osc
WBGene00022141	NA	Y71G12B.1	0.526613378	296.5770054	Osc
WBGene00022142	NA	Y71G12B.2	0.955013114	96.10925134	Osc
WBGene00022146	NA	Y71G12B.6	2.349721622	214.2124819	Osc
WBGene00022155	NA	Y71G12B.17	2.239438659	302.0591289	Osc
WBGene00022160	NA	Y71G12B.25	2.701999496	295.9827295	Osc
WBGene00022161	NA	Y71G12B.26	1.448168957	61.75983038	Osc
WBGene00022176	NA	Y71H2AM.11	0.601513816	260.9377308	Osc
WBGene00022179	NA	Y71H2AM.14	0.726492819	30.38837472	Osc
WBGene00022180	NA	Y71H2AM.15	0.796648099	341.2891996	Osc
WBGene00022181	pho-9	Y71H2AM.16	2.284027629	45.6912104	Osc
WBGene00022231	tyr-6	Y73B6BL.1	0.726073628	8.581409169	Osc
WBGene00022236	NA	Y73B6BL.12	0.989796757	229.0402899	Osc
WBGene00022245	acp-6	Y73B6BL.24	2.348478034	178.2700757	Osc
WBGene00022246	acp-7	Y73B6BL.25	1.265910547	127.9339809	Osc
WBGene00022258	NA	Y73C8B.1	0.545689529	321.8704616	Osc
WBGene00022261	clec-210	Y73C8C.2	0.866287772	266.0575268	Osc
WBGene00022274	NA	Y73E7A.8	3.507606523	236.6523541	Osc
WBGene00022283	lgc-27	Y74E4A.1	2.477161618	322.1172777	Osc
WBGene00022284	glb-33	Y75B7AL.1	0.616585243	122.5475161	Osc
WBGene00022287	NA	Y75B7AR.1	3.035269885	291.5456766	Osc
WBGene00022313	NA	Y77E11A.12	1.685942852	57.60643885	Osc
WBGene00022314	NA	Y77E11A.14	1.302703418	30.90834963	Osc
WBGene00022325	fbxa-5	Y82E9BL.8	0.623813194	22.03866128	Osc
WBGene00022326	fbxa-14	Y82E9BL.10	1.224715854	97.07344183	Osc
WBGene00022329	fbxa-79	Y82E9BL.13	1.65496742	95.02945768	Osc
WBGene00022330	fbxa-80	Y82E9BL.14	1.154866469	58.88447412	Osc
WBGene00022331	fbxa-19	Y82E9BL.15	1.077760762	56.55762947	Osc
WBGene00022337	NA	Y82E9BR.4	0.919898129	42.36038522	Osc
WBGene00022346	NA	Y82E9BR.13	0.545220955	85.71318401	Osc
WBGene00022348	NA	Y82E9BR.16	0.554917272	157.2029016	Osc
WBGene00022353	NA	Y82E9BR.21	0.619856611	29.70469697	Osc
WBGene00022358	NA	Y92H12A.2	0.595113887	68.8745234	Osc
WBGene00022383	NA	Y95B8A.2	3.493126904	49.94002008	Osc
WBGene00022396	NA	Y97E10AR.1	1.212662078	80.31820054	Osc
WBGene00022410	NA	Y97E10C.1	0.698497573	12.17413874	Osc
WBGene00022411	NA	Y102A11A.1	0.607046888	140.1341021	Osc
WBGene00022415	NA	Y102A11A.5	3.641573063	256.8974778	Osc
WBGene00022416	NA	Y102A11A.6	0.760981626	162.2841711	Osc
WBGene00022417	NA	Y102A11A.7	2.616073039	23.05646139	Osc
WBGene00022423	nhr-41	Y104H12A.1	1.380561897	307.5165316	Osc
WBGene00022440	NA	Y110A2AL.3	1.106069728	175.4608124	Osc
WBGene00022445	NA	Y110A2AL.9	1.446673582	180.2515542	Osc
WBGene00022455	NA	Y110A7A.4	0.688494032	301.3585004	Osc
WBGene00022471	NA	Y119C1B.5	0.620299902	246.2665894	Osc
WBGene00022474	NA	Y119C1B.9	0.632954961	75.68422132	Osc
WBGene00022478	fbxa-35	Y119D3A.3	1.407260804	114.2653247	Osc
WBGene00022479	fbxa-36	Y119D3A.4	1.202743476	112.1164207	Osc
WBGene00022485	fbxa-63	Y119D3B.7	0.786191407	103.6245656	Osc
WBGene00022486	fbxa-61	Y119D3B.8	0.735209769	143.9409416	Osc
WBGene00022504	NA	ZC13.3	2.741245377	288.5487296	Osc
WBGene00022505	NA	ZC21.3	2.965306447	135.2812909	Osc
WBGene00022508	NA	ZC53.1	0.577845981	261.4571768	Osc
WBGene00022515	ttr-48	ZC64.2	0.516375453	7.857480813	Osc
WBGene00022517	NA	ZC123.1	3.279313684	289.8523089	Osc
WBGene00022530	NA	ZC155.2	0.634119621	160.8354516	Osc
WBGene00022574	NA	ZC239.16	0.699456566	99.91402771	Osc
WBGene00022577	NA	ZC250.3	2.848585667	276.2191868	Osc
WBGene00022586	NA	ZC308.4	0.719638471	209.5447467	Osc
WBGene00022591	cuti-1	ZC328.1	2.863835421	243.3993513	Osc
WBGene00022592	NA	ZC328.2	0.74692452	168.1033934	Osc
WBGene00022609	NA	ZC416.2	1.262098686	110.3689748	Osc
WBGene00022610	NA	ZC416.6	0.65444762	71.54049767	Osc
WBGene00022611	NA	ZC449.1	2.859990828	268.5516068	Osc
WBGene00022612	NA	ZC449.2	2.394074511	233.2639653	Osc
WBGene00022615	NA	ZC449.5	0.878676159	168.8504083	Osc
WBGene00022616	hsd-3	ZC449.6	2.016858032	208.921962	Osc
WBGene00022626	NA	ZC513.1	2.37248902	348.6979282	Osc
WBGene00022627	NA	ZC513.2	2.016188396	348.5832955	Osc
WBGene00022628	NA	ZC513.3	0.707664001	170.342847	Osc
WBGene00022631	nekl-2	ZC581.1	0.591900512	314.4781434	Osc
WBGene00022641	NA	ZK6.6	0.758389155	88.12099606	Osc
WBGene00022643	NA	ZK6.8	1.235758742	42.00872337	Osc
WBGene00022644	dod-19	ZK6.10	0.947065286	134.0754147	Osc
WBGene00022649	NA	ZK84.1	2.362672899	16.04333513	Osc
WBGene00022665	NA	ZK154.1	2.258560724	341.3027729	Osc
WBGene00022671	NA	ZK177.3	0.856833767	97.75459414	Osc
WBGene00022673	NA	ZK177.8	1.002184205	79.94019769	Osc
WBGene00022679	NA	ZK180.5	3.942507833	6.261307842	Osc
WBGene00022680	NA	ZK180.6	4.224738551	337.9780124	Osc
WBGene00022683	NA	ZK185.3	0.554026242	19.42443325	Osc
WBGene00022698	NA	ZK353.2	1.485285703	354.1510669	Osc
WBGene00022710	NA	ZK354.9	0.564851333	59.61626645	Osc
WBGene00022712	NA	ZK355.2	0.688579097	23.38604818	Osc
WBGene00022725	NA	ZK381.2	2.514555139	274.1448337	Osc
WBGene00022736	NA	ZK418.7	0.869313816	95.55840399	Osc
WBGene00022743	mlt-7	ZK430.8	2.209477057	76.42283284	Osc
WBGene00022747	NA	ZK470.6	3.231378276	337.1288426	Osc
WBGene00022766	cblc-1	ZK546.17	0.670310216	270.9222894	Osc
WBGene00022767	NA	ZK563.2	0.533675954	94.67894248	Osc
WBGene00022780	NA	ZK622.1	0.751548571	89.83054889	Osc
WBGene00022782	NA	ZK622.4	2.078038953	107.5526543	Osc
WBGene00022786	NA	ZK652.8	0.558319628	347.5503793	Osc
WBGene00022789	NA	ZK682.5	2.621048644	17.91500036	Osc
WBGene00022790	NA	ZK682.7	0.753791638	350.0562053	Osc
WBGene00022797	NA	ZK688.2	0.821837497	77.35952287	Osc
WBGene00022813	NA	ZK742.3	0.570832303	111.52336	Osc
WBGene00022814	NA	ZK742.4	1.267721444	142.2347421	Osc
WBGene00022816	fbn-1	ZK783.1	3.700133366	182.5996454	Osc
WBGene00022817	upp-1	ZK783.2	2.189407129	124.8199226	Osc
WBGene00022845	NA	ZK1055.4	2.121950702	293.3299698	Osc
WBGene00022847	NA	ZK1055.6	0.93604273	100.2543101	Osc
WBGene00022848	NA	ZK1055.7	0.868852321	122.8997882	Osc
WBGene00022849	acs-6	ZK1127.2	0.696085777	146.4073921	Osc
WBGene00022856	cth-2	ZK1127.10	0.553830371	173.9106578	Osc
WBGene00022861	dve-1	ZK1193.5	0.711290148	30.5211443	Osc
WBGene00022867	NA	ZK1240.2	0.8707684	158.0669137	Osc
WBGene00022891	NA	ZK1290.10	1.641016424	90.88621915	Osc
WBGene00023414	NA	R01H2.7	0.82904719	175.693901	Osc
WBGene00023416	isl-1	R10H1.4	1.975761936	231.4081777	Osc
WBGene00023423	NA	F43C1.7	2.188940599	97.77243102	Osc
WBGene00023432	NA	K12B6.9	0.511264535	138.1714342	Osc
WBGene00023460	NA	F46H6.5	0.935024842	245.379061	Osc
WBGene00023484	NA	Y54G2A.37	3.261341644	239.8595868	Osc
WBGene00023485	ttr-49	E02C12.13	0.605607178	20.87974553	Osc
WBGene00023486	NA	K08B4.7	0.924534748	325.965623	Osc
WBGene00023492	NA	T24D3.2	1.102129022	37.72947309	Osc
WBGene00023500	NA	C11H1.9	0.863220741	234.0426104	Osc
WBGene00023501	NA	F11E6.11	1.748852658	107.1844925	Osc
WBGene00023502	clec-184	F08G5.7	0.62797458	174.1951398	Osc
WBGene00023504	NA	F26F2.8	0.660762151	211.422331	Osc
WBGene00043049	NA	F32H2.11	1.192070886	271.1375391	Osc
WBGene00043062	clec-80	Y54G2A.39	0.788844499	275.5341613	Osc
WBGene00043064	nbet-1	Y59E9AL.7	0.611347537	312.0702836	Osc
WBGene00043534	NA	W02B12.13	1.954401728	27.06882177	Osc
WBGene00043980	NA	F11D5.7	0.679814583	254.0407815	Osc
WBGene00043981	NA	T14E8.4	2.21043615	349.9118867	Osc
WBGene00043994	NA	C07A9.12	0.909916914	153.2145336	Osc
WBGene00043995	NA	F40F12.9	0.83765881	101.888341	Osc
WBGene00043997	NA	Y79H2A.12	0.601102004	163.2059949	Osc
WBGene00044001	NA	C09G4.4	0.517384311	287.7344949	Osc
WBGene00044011	NA	T06E4.12	4.022618263	29.25798119	Osc
WBGene00044016	NA	C35A5.10	3.517802542	26.52280155	Osc
WBGene00044019	NA	C55A6.12	1.29049244	25.93658259	Osc
WBGene00044024	NA	C35A5.11	1.64833406	315.5023906	Osc
WBGene00044029	NA	C05D12.7	0.615167538	172.6359519	Osc
WBGene00044032	NA	T21B4.17	1.341847798	13.52887489	Osc
WBGene00044035	NA	F27E5.7	1.202461305	51.4089537	Osc
WBGene00044058	NA	F17B5.6	1.89099992	221.7235418	Osc
WBGene00044059	NA	T27C5.12	1.685435295	307.7895447	Osc
WBGene00044071	tag-233	D2021.2	1.197020696	21.61176591	Osc
WBGene00044073	tag-244	C34H4.3	0.562277924	113.4210906	Osc
WBGene00044074	mltn-5	W02B8.6	1.933435717	281.691167	Osc
WBGene00044078	tag-243	T04A8.4	0.569274352	112.5990739	Osc
WBGene00044109	NA	K02E11.10	4.499498954	336.7957079	Osc
WBGene00044111	NA	B0212.6	0.996339146	326.0880442	Osc
WBGene00044120	NA	C36B1.13	0.936091793	114.790353	Osc
WBGene00044132	NA	C23H4.8	0.941986609	151.5388988	Osc
WBGene00044138	NA	F31F6.8	1.093656177	242.2740449	Osc
WBGene00044152	NA	W04G3.10	0.508312461	199.0994085	Osc
WBGene00044163	NA	F49C5.11	1.895089693	211.7721051	Osc
WBGene00044166	NA	C54C6.7	0.571925693	202.6964026	Osc
WBGene00044169	NA	C06C3.10	1.675608837	307.3538033	Osc
WBGene00044174	fipr-5	C12D8.18	0.649867669	128.5637807	Osc
WBGene00044175	fipr-9	C12D8.19	1.810255942	118.2205559	Osc
WBGene00044186	NA	F21A3.8	0.506697993	135.9885491	Osc
WBGene00044191	NA	F43D2.6	0.943575168	201.6889313	Osc
WBGene00044198	NA	F56H9.6	1.503811671	245.8332131	Osc
WBGene00044206	NA	T26H5.9	1.186378379	129.3712609	Osc
WBGene00044207	NA	Y6G8.5	0.854302619	57.88892997	Osc
WBGene00044210	NA	Y51A2D.21	2.6205873	98.90713502	Osc
WBGene00044212	NA	Y68A4A.13	0.693418478	292.683262	Osc
WBGene00044235	NA	C06A1.7	1.021195105	19.31604629	Osc
WBGene00044248	NA	F38E11.13	0.973221107	294.9320764	Osc
WBGene00044260	NA	Y87G2A.19	1.494341508	175.7296494	Osc
WBGene00044280	NA	W02A2.9	0.979538501	115.874969	Osc
WBGene00044287	NA	F21H12.7	0.537937608	58.8981391	Osc
WBGene00044294	NA	C01B10.11	1.73237405	308.387113	Osc
WBGene00044296	NA	F10C1.9	1.397926751	125.069143	Osc
WBGene00044316	NA	F41G3.21	1.925218276	74.3434449	Osc
WBGene00044331	clec-25	T20B3.15	0.723180812	74.65925957	Osc
WBGene00044348	NA	Y71G12B.31	0.837559965	65.83544982	Osc
WBGene00044350	NA	Y73B6BL.44	1.385022327	152.892322	Osc
WBGene00044351	NA	ZC21.9	2.048235566	39.05127158	Osc
WBGene00044352	NA	ZK381.8	0.692227176	296.5170134	Osc
WBGene00044355	NA	ZK563.7	1.180751961	289.2323993	Osc
WBGene00044363	NA	F22E5.21	0.944687617	127.8360433	Osc
WBGene00044394	NA	B0034.7	0.825776526	263.6447864	Osc
WBGene00044395	NA	R12C12.10	2.68735607	318.5226457	Osc
WBGene00044396	NA	ZK1290.14	0.861748259	50.05095219	Osc
WBGene00044402	NA	Y82E9BL.18	0.621815558	131.0725099	Osc
WBGene00044407	NA	H34I24.3	0.92511566	15.25291992	Osc
WBGene00044433	NA	W10C8.6	1.934687175	122.8343523	Osc
WBGene00044437	NA	Y47G6A.32	1.351910408	316.2349834	Osc
WBGene00044445	NA	C02F5.14	2.860585401	265.6656142	Osc
WBGene00044446	NA	C06G4.6	0.824579914	25.95965538	Osc
WBGene00044457	NA	C18H7.11	0.807218562	126.6264599	Osc
WBGene00044463	NA	W09G12.10	1.646212432	305.3686131	Osc
WBGene00044465	NA	K03H6.6	0.939509043	24.81454478	Osc
WBGene00044468	NA	Y69A2AL.2	0.674443923	126.5893894	Osc
WBGene00044480	NA	ZK185.4	0.657322343	310.248901	Osc
WBGene00044481	NA	ZK185.5	0.867260672	61.88024671	Osc
WBGene00044492	NA	Y54G2A.49	0.808236796	13.98503977	Osc
WBGene00044499	NA	T11F8.5	0.732530498	323.7184944	Osc
WBGene00044500	NA	T19E7.6	0.612364109	152.231959	Osc
WBGene00044506	NA	R05G6.11	0.603764957	61.27644739	Osc
WBGene00044512	NA	W03F9.11	2.120951212	113.2128963	Osc
WBGene00044514	NA	R09E12.9	0.615204082	226.5459455	Osc
WBGene00044515	NA	K10C9.9	0.77412997	234.1735196	Osc
WBGene00044521	NA	Y5H2A.4	0.7868375	25.11327021	Osc
WBGene00044530	NA	F32D1.11	3.249270015	257.2750604	Osc
WBGene00044533	NA	F41F3.8	2.720866746	341.3833875	Osc
WBGene00044534	NA	H23N18.6	1.051497067	108.8942212	Osc
WBGene00044536	NA	F14F9.8	2.475236809	118.1880854	Osc
WBGene00044542	NA	CD4.11	0.511161923	243.7973933	Osc
WBGene00044553	NA	T23B12.11	1.323354465	87.9670844	Osc
WBGene00044554	NA	F41E6.15	0.561078114	168.4261986	Osc
WBGene00044556	NA	F38G1.3	0.909194832	90.97317729	Osc
WBGene00044569	NA	C25F6.8	2.925612854	11.78245188	Osc
WBGene00044570	NA	T22B7.8	0.743967144	166.864916	Osc
WBGene00044571	NA	C46F4.3	1.697923798	297.3511334	Osc
WBGene00044574	NA	F23G4.1	1.277140052	292.2990029	Osc
WBGene00044582	NA	B0222.11	0.50592394	151.3215581	Osc
WBGene00044612	NA	Y57E12AR.1	0.53471122	17.24541424	Osc
WBGene00044617	bus-1	R03H4.6	2.346464063	219.0676113	Osc
WBGene00044618	bus-2	K08D12.5	1.490385313	251.0927269	Osc
WBGene00044623	bus-8	T23F2.1	2.607090712	286.8934026	Osc
WBGene00044630	bus-17	ZK678.8	1.32211881	260.0559597	Osc
WBGene00044631	bus-18	F55A11.5	2.105983392	226.9481701	Osc
WBGene00044633	NA	F54H12.7	0.905445758	280.7688488	Osc
WBGene00044641	NA	T01D1.8	1.041423842	246.1418559	Osc
WBGene00044644	NA	B0205.13	1.744910291	93.43985606	Osc
WBGene00044654	fbxa-85	Y61B8A.4	0.748753672	75.15377975	Osc
WBGene00044658	NA	C01G10.17	1.529150302	151.5100168	Osc
WBGene00044662	NA	F26G1.9	2.204610823	309.6439522	Osc
WBGene00044663	NA	F26G1.10	0.579678633	358.2447098	Osc
WBGene00044680	NA	F30A10.13	0.620264487	285.3630016	Osc
WBGene00044681	NA	T24C4.8	0.581765541	131.6456856	Osc
